7-22-2026 09:08:47-debug: %cImport%c: E:\Cocos\Editors\Creator\3.7.4\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\box.png@6c48abackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\8.Models\Textures\Wind\smoke_dusty.png@f9941background: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\nap_box.png@6c48abackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\box.png@f9941background: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\nap_box.png@f9941background: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\slot_bar.pngbackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\packed.png@6c48abackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\slot_frame.pngbackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\slot_frame_bot.pngbackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\tick.pngbackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\packed.png@f9941background: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\slot_bar.png@6c48abackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\slot_bar.png@f9941background: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\slot_frame.png@6c48abackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\tick.png@6c48abackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\slot_frame_bot.png@6c48abackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\slot_frame.png@f9941background: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\tick.png@f9941background: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Base\Bar\slot_frame_bot.png@f9941background: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: start asset-db with asset: 319
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\CayDua3.jsonbackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\BuiCay_BG.jsonbackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\CayDua1.jsonbackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\CayDua2.jsonbackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\Char1.jsonbackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-log: UUID is initialized for "%s".C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\BuiCay_BG.png
7-22-2026 09:09:06-log: UUID is initialized for "%s".C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\CayDua3.png
7-22-2026 09:09:06-log: UUID is initialized for "%s".C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\Char1.png
7-22-2026 09:09:06-log: UUID is initialized for "%s".C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\CayDua1.png
7-22-2026 09:09:06-log: UUID is initialized for "%s".C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\CayDua2.png
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\Char2.jsonbackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\Char3.jsonbackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\Char4.jsonbackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\LaCo.jsonbackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Win\capi-win.jsonbackground: #aaff85; color: #000;color: #000;
7-22-2026 09:09:06-log: UUID is initialized for "%s".C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\Char2.png
7-22-2026 09:09:06-log: UUID is initialized for "%s".C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\Char3.png
7-22-2026 09:09:06-log: UUID is initialized for "%s".C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\Char4.png
7-22-2026 09:09:06-log: UUID is initialized for "%s".C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Level\LaCo.png
7-22-2026 09:09:06-log: UUID is initialized for "%s".C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\0.Spines\Win\capi-win.png
7-22-2026 09:09:06-debug: Asset DB is ready!
7-22-2026 09:09:06-debug: asset-db:worker-startup-database[assets] (9317ms)
7-22-2026 09:09:06-error: Error: Cannot find module 'fs-extra'Require stack:- C:\Workspace\ABI\Cocos\Packingdom\Packingdom\extensions\cocos-service\contributions\builder\hooks.js- E:\Cocos\Editors\Creator\3.7.4\resources\app.asar\node_modules\@editor\creator\dist\module\index.ccc- E:\Cocos\Editors\Creator\3.7.4\resources\app.asar\node_modules\editor\preload.js- E:\Cocos\Editors\Creator\3.7.4\resources\app.asar\builtin\asset-db\dist\worker\index.ccc- E:\Cocos\Editors\Creator\3.7.4\resources\app.asar\node_modules\@base\electron-worker\static\script.ccc- E:\Cocos\Editors\Creator\3.7.4\resources\app.asar\node_modules\@base\electron-worker\static\worker.html    at Module._resolveFilename (internal/modules/cjs/loader.js:887:15)    at o._resolveFilename (electron/js2c/renderer_init.js:33:917)    at Function.<anonymous> (E:\Cocos\Editors\Creator\3.7.4\resources\app.asar\node_modules\fix-electron-require\index.js:7:24)    at Function._resolveFilename (E:\Cocos\Editors\Creator\3.7.4\resources\app.asar\node_modules\cc\preload.ts:109:46)    at Module._load (internal/modules/cjs/loader.js:732:27)    at Function.f._load (electron/js2c/asar_bundle.js:5:12913)    at Function._load (E:\Cocos\Editors\Creator\3.7.4\resources\app.asar\node_modules\cc\preload.ts:127:35)    at Module.require (internal/modules/cjs/loader.js:959:19)    at require (internal/modules/cjs/helpers.js:88:18)    at Object.<anonymous> (C:\Workspace\ABI\Cocos\Packingdom\Packingdom\extensions\cocos-service\contributions\builder\hooks.js:1:2833)
7-22-2026 09:09:06-debug: init worker message success
7-22-2026 09:09:06-error: register plugin cocos-service in build worker failed!
7-22-2026 09:09:07-debug: builder:worker-init (1157ms)
7-22-2026 09:09:07-debug: programming:execute-script (4ms)
7-22-2026 09:11:22-debug: refresh db internal success
7-22-2026 09:11:22-debug: asset-db:worker-effect-data-processing (182ms)
7-22-2026 09:11:22-debug: refresh db assets success
7-22-2026 09:11:22-debug: asset-db:refresh-all-database (274ms)
7-22-2026 09:11:43-debug: refresh db internal success
7-22-2026 09:11:44-debug: asset-db:worker-effect-data-processing (213ms)
7-22-2026 09:11:44-debug: refresh db assets success
7-22-2026 09:11:44-debug: asset-db:refresh-all-database (306ms)
7-22-2026 09:12:17-debug: programming:execute-script (1ms)
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_0^_caydua3.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_01_caytt1.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_03_rule.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_04_bientt.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_07_thamco1.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_08_datrangtri.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_10_themgo.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_11_hangrao.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_09_themda.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_06_caydua2.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_11_hocat.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_15_lopxe2.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_12_daytrangtri.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_13_hocat.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_16_bucgo.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_17_thanggo.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_19_thuyen1.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_19_thuyen1_1.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_18_luoi1.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_20_co.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_21_cotco.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_22_thuyen2_1.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_23_cauthang.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_25_mucuopbien.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_26_xeng1.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_24_docleo.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_22_thuyen2.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_27_cautruot.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_30_xocat.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_28_muithuyen.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_31_caheo1.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_29_saobien1.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_33_choigac.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_33_choigac_1.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_32_caheo2.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_34_luoi2.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_35_luoi3.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_38_hoptrangtri.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_37_cao.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_40_ruong1.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_39_tien1.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_43_ruong3.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_45_rao1.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_47_buicay1.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_44_kiem.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_48_buicay2.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_50_moneo1.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_53_caugo.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_52_nenco3.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_56_xeng.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_54_chidan.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_55_rương3.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_59_trangtri2.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\Layer 1227.png...
7-22-2026 09:12:18-debug: start remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_65_hangrao2.png...
7-22-2026 09:12:18-debug: refresh db internal success
7-22-2026 09:12:18-debug: %cDestroy%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_13_hocat.png@6c48abackground: #ffb8b8; color: #000;color: #000;
7-22-2026 09:12:18-debug: %cDestroy%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_13_hocat.png@f9941background: #ffb8b8; color: #000;color: #000;
7-22-2026 09:12:18-debug: %cDestroy%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_13_hocat.pngbackground: #ffb8b8; color: #000;color: #000;
7-22-2026 09:12:18-debug: start refresh asset from C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_13_hocat.png...
7-22-2026 09:12:18-debug: refresh asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level success
7-22-2026 09:12:18-debug: remove asset C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_13_hocat.png success
7-22-2026 09:12:18-debug: asset-db:worker-effect-data-processing (239ms)
7-22-2026 09:12:18-debug: refresh db assets success
7-22-2026 09:12:18-error: Error: ENOENT: no such file or directory, stat 'C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_03_rule.png'
7-22-2026 09:12:18-debug: asset-db:refresh-all-database (301ms)
7-22-2026 09:12:18-debug: %cImport%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Levelbackground: #aaff85; color: #000;color: #000;
7-22-2026 09:12:18-debug: %cDestroy%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_03_rule.png@6c48abackground: #ffb8b8; color: #000;color: #000;
7-22-2026 09:12:18-debug: %cDestroy%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_09_themda.png@6c48abackground: #ffb8b8; color: #000;color: #000;
7-22-2026 09:12:18-debug: %cDestroy%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_16_bucgo.png@6c48abackground: #ffb8b8; color: #000;color: #000;
7-22-2026 09:12:18-debug: %cDestroy%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_17_thanggo.png@6c48abackground: #ffb8b8; color: #000;color: #000;
7-22-2026 09:12:18-debug: %cDestroy%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_18_luoi1.png@6c48abackground: #ffb8b8; color: #000;color: #000;
7-22-2026 09:12:18-debug: %cDestroy%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_03_rule.png@f9941background: #ffb8b8; color: #000;color: #000;
7-22-2026 09:12:18-debug: %cDestroy%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_16_bucgo.png@f9941background: #ffb8b8; color: #000;color: #000;
7-22-2026 09:12:18-debug: %cDestroy%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_09_themda.png@f9941background: #ffb8b8; color: #000;color: #000;
7-22-2026 09:12:18-debug: %cDestroy%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_17_thanggo.png@f9941background: #ffb8b8; color: #000;color: #000;
7-22-2026 09:12:18-debug: %cDestroy%c: C:\Workspace\ABI\Cocos\Packingdom\Packingdom\assets\3.Sprites\Gameplay\Level\img_18_luoi1.png@f9941background: #ffb8b8; color: #000;color: #000;
